2007;1;9;19;0;147.1;641.3;36.6;24;24;39.8;953.3;1.8;229.5;0
2007;1;9;20;0;0;0;0;21.7;21.7;40.3;952.9;1;226.5;0
2007;1;9;21;0;0;0;0;20;20;36.7;952;0.5;229.5;0
2007;1;9;22;0;0;0;0;18.6;18.6;34.9;950.6;0.2;235.5;0
2007;1;9;23;0;0;0;0;17.7;17.7;34.4;949.3;0.4;316.5;0
2007;1;10;0;0;0;0;0;17.4;17.4;35.7;947.6;0.6;351;0
2007;1;10;1;0;0;0;0;17.4;17.4;39.5;946.6;0.6;357;0
2007;1;10;2;0;0;0;0;16.9;16.9;45;946.2;0.7;3;0
2007;1;10;3;0;0;0;0;16.4;16.4;55.7;944.3;0.5;1.5;0
2007;1;10;4;0;0;0;0;15.4;15.4;62.7;944.4;0.4;354;0
2007;1;10;5;0;0;0;0;14.2;14.2;67.5;944.3;0.5;22.5;0
2007;1;10;6;0;11.5;0;11.5;13.8;13.8;66.5;943.3;0.5;37.5;0
2007;1;10;7;0;226.1;749.1;45.7;13.4;13.4;69.7;942.5;0.3;19.5;0
2007;1;10;8;0;455.2;886.3;65.7;15.9;15.9;76.4;945;0.1;340.5;0
2007;1;10;9;0;673.2;951.1;81.2;19.1;19.1;79.8;947.2;0.5;291;0
2007;1;10;10;0;860.6;987.6;93.4;22;22;80.8;949;1.1;268.5;0
2007;1;10;11;0;1002.8;1009;102.2;25.5;25.5;82.1;953.8;1.6;244.5;0
2007;1;10;12;0;1082;1014;107.1;27.8;27.8;87.3;955;2;241.5;0
2007;1;10;13;0;1098.7;1011.9;108.1;29.2;29.2;83;956.7;2.6;235.5;0
2007;1;10;14;0;1051.9;1002.9;105.3;30.1;30.1;77.7;960;3;232.5;0
2007;1;10;15;0;945.2;986;98.8;29.7;29.7;80.3;958.7;3.1;231;0
2007;1;10;16;0;787.1;958.4;88.8;28.8;28.8;62.9;958.1;3.1;231;0
2007;1;10;17;0;589.2;912.1;75.5;27.8;27.8;55.1;957.6;2.9;231;0
2007;1;10;18;0;369.2;830.9;58.9;26.6;26.6;43.6;956.2;2.7;232.5;0
2007;1;10;19;0;147.2;641.9;36.6;24.6;24.6;38.1;955.4;1.8;231;0
